p_index,dataset_line_index,latitude,longitude,hour,duration,isPickUp
231,116,40.68415748,-73.96922273,9/1/2016 00:11:16,1
232,116,40.69236178,-73.98631746,9/1/2016 00:17:45,0
233,117,40.716887,-73.963198,9/1/2016 00:11:22,1
234,117,40.71286844,-73.95698119,9/1/2016 00:15:38,0
235,118,40.73047747,-73.99906065,9/1/2016 00:11:22,1
236,118,40.7361967,-74.00859207,9/1/2016 00:22:07,0
237,119,40.7785669,-73.97754961,9/1/2016 00:11:35,1
238,119,40.73224119,-74.00026394,9/1/2016 00:35:47,0
239,120,40.72165481,-74.00234737,9/1/2016 00:11:35,1
240,120,40.70870368,-73.9448625,9/1/2016 00:34:14,0
241,121,40.71605866,-73.99190759,9/1/2016 00:11:40,1
242,121,40.73221853,-73.98165557,9/1/2016 00:44:27,0
243,122,40.71413311,-73.95234386,9/1/2016 00:11:38,1
244,122,40.72179134,-73.9504154,9/1/2016 00:28:11,0
245,123,40.75660359,-73.9979009,9/1/2016 00:11:48,1
246,123,40.74901271,-73.98848395,9/1/2016 00:18:59,0
247,124,40.74334935,-74.00681753,9/1/2016 00:11:55,1
248,124,40.72217444,-73.98368779,9/1/2016 00:34:40,0
249,125,40.73997354103409,-74.00513872504234,9/1/2016 00:11:59,1
250,125,40.72903917,-73.99404649,9/1/2016 00:19:38,0
251,126,40.74345335,-74.00004031,9/1/2016 00:11:58,1
252,126,40.74475148,-73.99915362,9/1/2016 00:37:05,0
253,127,40.6829151,-73.99318208,9/1/2016 00:12:14,1
254,127,40.68926942,-73.98912867,9/1/2016 00:15:36,0
255,128,40.7505853470215,-73.9946848154068,9/1/2016 00:12:17,1
256,128,40.72779126,-73.98564945,9/1/2016 00:27:08,0
257,129,40.73454567,-73.99074142,9/1/2016 00:12:19,1
258,129,40.76584941,-73.98690506,9/1/2016 00:36:15,0
259,130,40.73935542,-73.99931783,9/1/2016 00:12:27,1
260,130,40.74475148,-73.99915362,9/1/2016 00:16:55,0
261,131,40.73038599,-74.00214988,9/1/2016 00:12:40,1
262,131,40.75640548,-73.9900262,9/1/2016 00:25:45,0
263,132,40.69766564,-73.98476437,9/1/2016 00:12:43,1
264,132,40.6831164,-73.99785267,9/1/2016 00:25:27,0
265,133,40.72490985,-74.00154702,9/1/2016 00:12:47,1
266,133,40.76340613,-73.97722479,9/1/2016 00:33:50,0
267,134,40.7208736,-73.98085795,9/1/2016 00:12:52,1
268,134,40.71690978045965,-73.98383796215057,9/1/2016 00:33:06,0
269,135,40.71285887,-73.96590294,9/1/2016 00:12:53,1
270,135,40.72906,-73.95779,9/1/2016 00:20:30,0
271,136,40.756014,-73.967416,9/1/2016 00:12:58,1
272,136,40.72019576,-73.98997825,9/1/2016 00:38:21,0
273,137,40.7381765,-73.97738662,9/1/2016 00:13:08,1
274,137,40.72938685,-73.97772429,9/1/2016 00:21:02,0
275,138,40.7381765,-73.97738662,9/1/2016 00:13:08,1
276,138,40.72938685,-73.97772429,9/1/2016 00:19:46,0
277,139,40.73038599,-74.00214988,9/1/2016 00:13:21,1
278,139,40.72710258,-74.00297088,9/1/2016 00:16:56,0
279,140,40.71307916,-73.99851193,9/1/2016 00:13:22,1
280,140,40.7172274,-73.98802084,9/1/2016 00:19:06,0
281,141,40.69165183,-73.9999786,9/1/2016 00:13:23,1
282,141,40.68900443,-73.96023854,9/1/2016 00:29:56,0
283,142,40.73827428,-73.98751968,9/1/2016 00:13:29,1
284,142,40.73587678,-73.98205027,9/1/2016 00:16:25,0
285,143,40.76590936,-73.97634151,9/1/2016 00:13:35,1
286,143,40.7922553,-73.95249933,9/1/2016 00:34:26,0
287,144,40.72743423,-73.99379025,9/1/2016 00:13:37,1
288,144,40.71291224,-74.01020234,9/1/2016 00:22:54,0
289,145,40.72906,-73.95779,9/1/2016 00:13:45,1
290,145,40.715143,-73.944507,9/1/2016 00:22:57,0
291,146,40.76695317,-73.98169333,9/1/2016 00:14:01,1
292,146,40.777507027547976,-73.98888587951659,9/1/2016 00:21:34,0
293,147,40.7489006,-73.97604882,9/1/2016 00:14:17,1
294,147,40.744023,-73.976056,9/1/2016 00:18:22,0
295,148,40.735238,-74.000271,9/1/2016 00:14:25,1
296,148,40.72217444,-73.98368779,9/1/2016 00:24:43,0
297,149,40.76370739,-73.9851615,9/1/2016 00:14:40,1
298,149,40.751551,-73.993934,9/1/2016 00:25:12,0
299,150,40.69089272,-73.99612349,9/1/2016 00:14:46,1
300,150,40.69760127,-73.99344559,9/1/2016 00:20:00,0
301,151,40.73047747,-73.99906065,9/1/2016 00:14:48,1
302,151,40.722055,-73.989111,9/1/2016 00:21:00,0
303,152,40.74096374,-73.98602213,9/1/2016 00:14:57,1
304,152,40.74173969,-73.99415556,9/1/2016 00:21:08,0
305,153,40.73226398,-73.99852205,9/1/2016 00:14:59,1
306,153,40.72923649910006,-73.99086803197861,9/1/2016 00:20:38,0
307,154,40.680342423,-73.9557689392,9/1/2016 00:15:03,1
308,154,40.70870368,-73.9448625,9/1/2016 00:32:09,0
309,155,40.77112927,-73.95772297,9/1/2016 00:15:04,1
310,155,40.75797322,-73.96603308,9/1/2016 00:22:14,0
311,156,40.7770575,-73.97898475,9/1/2016 00:15:05,1
312,156,40.7734066,-73.97782542,9/1/2016 00:53:52,0
313,157,40.7390169121,-74.0026376103,9/1/2016 00:15:21,1
314,157,40.73492695,-73.99200509,9/1/2016 00:24:39,0
315,158,40.75724567911726,-73.97805914282799,9/1/2016 00:15:23,1
